text,date,retweets,favorites,negative,neutral,positive,compound
This fool on Snapchat said hookah got ppl in their 20s looking like they 40 ok sir hookah has nothing to do with it,2018-02-25 09:46:19,0,1,0.101,0.734,0.164,0.2023
je t’envoie de ce pas un snapchat shasha,2018-02-25 09:46:15,0,1,0.0,1.0,0.0,0.0
Me cancelling the Snapchat call after hitting the call button on accident pic.twitter.com/xIVuAcg1io,2018-02-25 09:46:14,1,1,0.308,0.692,0.0,-0.5994
The real question is why do I still have DJ Khaled's old personal chef on snapchat ?,2018-02-25 09:46:09,0,3,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:46:08,0,0,0.0,0.75,0.25,0.6514
Not sure why my go to is always Snapchat when I’m drunk,2018-02-25 09:46:07,0,3,0.163,0.68,0.156,-0.0258
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:46:06,0,0,0.0,0.75,0.25,0.6514
how are people comfortable leaving their Snapchat location on,2018-02-25 09:46:05,0,2,0.0,0.708,0.292,0.5106
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:46:02,0,0,0.0,0.75,0.25,0.6514
[ # EEUU] ¿Fue su culpa? Snapchat perdió 1.300 millones de dólares tras un mensaje de la modelo Kylie Jenner http://bit.ly/2CiE12K pic.twitter.com/qeu3673Rr0,2018-02-25 09:46:00,1,5,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:45:58,0,1,0.0,0.75,0.25,0.6514
My latest article is featured on http://Uxdesign.cc : Read it here: https://uxdesign.cc/ux-critique-snapchat-2f7b14dc5a30 … # ux # UserExperience # snapchatupdate # snapchat # design # app # medium # blog # uidesign # uxresearch,2018-02-25 09:45:57,1,1,0.0,1.0,0.0,0.0
als snapchat ooit verwijdert word zou ik mijn herinneringen echt missen..,2018-02-25 09:45:57,4,5,0.0,1.0,0.0,0.0
the ONLY reason i still haven’t officially deleted Snapchat off my phone is bc i like the filters,2018-02-25 09:45:56,0,2,0.0,0.857,0.143,0.3612
I’m flunking Snapchat Please help,2018-02-25 09:45:55,0,0,0.263,0.211,0.526,0.3612
yea. but not everyone wants to use snapchat.,2018-02-25 09:45:54,0,7,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:45:53,0,0,0.0,0.75,0.25,0.6514
Erm you snapchat us all ‘like my recent’ sooooooo @ Oliviasquiree do you sense another hypocrite momento???,2018-02-25 09:45:49,0,2,0.0,1.0,0.0,0.0
"tírame un snapchat baby, muévelo mientras muestras baby",2018-02-25 09:45:49,0,1,0.0,1.0,0.0,0.0
Can't Snapchat on the bowl...,2018-02-25 09:45:47,0,2,0.0,1.0,0.0,0.0
I really be putting my Snapchat story on custom to where only he can see my story and posting shit I shouldn't be just to make this niggah mad.,2018-02-25 09:45:46,0,3,0.214,0.786,0.0,-0.7783
Buy my snap chat pic.twitter.com/0G3Y4jGdqM,2018-02-25 09:45:45,1,3,0.0,1.0,0.0,0.0
Download SnapCata – Custom Lenses for Snapchat on PC and Mac. http://pcdroids.com/download-snapcata-custom-lenses-snapchat-pc-mac/ …pic.twitter.com/fduRbKZA9D,2018-02-25 09:45:45,0,0,0.0,1.0,0.0,0.0
"Snapchat ile başlayan, iPhone X ile devam eden animoji serüveni, Galaxy S9 ile zirvede. Kişiselleştirme ve anlık uyarlama, inanılmaz başarılı # mwc18pic.twitter.com/9T0hhcbidU",2018-02-25 09:45:44,12,103,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:45:44,0,1,0.0,0.75,0.25,0.6514
"Look how cute this months Polaroid is! I have only two more spots left in level 3on http://patreon.com/tacb  !! You get a Polaroid, print, my uncensored Snapchat, and access to ALL my patreon content and drop boxes! Please consider supporting my dreams! pic.twitter.com/L8NZzjpqej",2018-02-25 09:45:42,6,72,0.042,0.718,0.241,0.8741
Who the hell is salice rose and why is she on my Snapchat page god I hate this update,2018-02-25 09:45:42,0,0,0.327,0.591,0.083,-0.802
รูทเครื่องแล้วใช้ snapchat ไม่ได้,2018-02-25 09:45:38,0,1,0.0,1.0,0.0,0.0
"Am apreciat un videoclip pe @ YouTube, http://youtu.be/6awW2PCC22E?a  How To Add a Link to Snapchat",2018-02-25 09:45:36,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:45:35,0,0,0.0,0.75,0.25,0.6514
maybe now that snapchat is awful we will actually resort back to speaking face to face! what a concept!,2018-02-25 09:45:32,0,19,0.174,0.826,0.0,-0.555
Add me on Snapchat! Username: onigirimom https://www.snapchat.com/add/onigirimom,2018-02-25 09:45:30,0,1,0.0,1.0,0.0,0.0
"Get my private snapchat ""Basic package"" for a special price. $14.00 3 days left till the offer expires. http://fancentro.com/kittinaxxx pic.twitter.com/ASgA0BRFvN",2018-02-25 09:45:29,2,1,0.0,0.856,0.144,0.4019
I still don’t know why I scream/sing in every Snapchat video I also still hate myself for it,2018-02-25 09:45:28,0,6,0.209,0.791,0.0,-0.5719
Is # EliminationChamber on tonight? # WWEHOF # wwe # sex # horny # bored # hmu # snapchat # snapcode # WWEMMC # WWESuperCard # WWEChampionship # wwediva # divas # WWE2K18,2018-02-25 09:45:25,0,0,0.11,0.89,0.0,-0.2732
If you don't send your boyfriend the lame animated things off Snapchat subscriptions are y'all even dating,2018-02-25 09:45:22,0,2,0.149,0.851,0.0,-0.4215
@ Apple can you make the flashlight disable @ Snapchat and not the other way around please?,2018-02-25 09:45:17,0,0,0.0,0.859,0.141,0.3182
as soon as you were posing with a shot glass on Snapchat i was like.....this bitch is GONE,2018-02-25 09:45:15,0,0,0.202,0.798,0.0,-0.5859
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:45:13,0,0,0.0,0.75,0.25,0.6514
"Snapchat's adding GIF stickers, following Instagram's lead # socialmediahttp://ow.ly/Sng330iwo0G",2018-02-25 09:45:11,7,6,0.0,1.0,0.0,0.0
"Meet new people, chat, find your soulmate, flirt! http://bit.ly/1DHPjTk # chat # webcam # snapchat # videochat # chatvideopic.twitter.com/9KKDjShf0z",2018-02-25 09:45:10,0,0,0.0,0.756,0.244,0.636
I met the coolest girl at the bar last and failed to get her Snapchat..,2018-02-25 09:45:10,0,0,0.202,0.798,0.0,-0.5106
People are so intent to tell you follow they Snapchat and you don’t even talk to them fuck I’m just following you just to look at some unknown chick foh,2018-02-25 09:45:09,0,1,0.108,0.892,0.0,-0.5423
"For the first time in my life I’d like to thank the Kardashian’s. Kylie’s tweet made @ Snapchat lose 1.3 billion in stock value. I know it’s petty, but it feels good to hurt someone you used to love.",2018-02-25 09:45:08,1,11,0.152,0.561,0.287,0.7906
"# Snapchat, l'application plébiscitée par la génération Z ! cc @ diplomeo http://bit.ly/2EUFU3o # GénérationZ # SocialMediapic.twitter.com/XCHI6NaIRy",2018-02-25 09:45:04,1,2,0.0,1.0,0.0,0.0
this is why your app failing @ Snapchat pic.twitter.com/3i7BTZecu6,2018-02-25 09:45:02,2,23,0.32,0.68,0.0,-0.5106
"""What is your favorite social media platform?"" I asked this question last Friday to a class full of high school seniors. To my complete and utter surprise, all but 2 said it was Snapchat. (The other two said Facebook and Twitter.) Despite the conversa…https://lnkd.in/gVf6_-D",2018-02-25 09:45:01,0,0,0.0,0.917,0.083,0.3716
Best Brands On Snapchat - PHA Media London - Social Media Agency http://upflow.co/l/nObB,2018-02-25 09:45:00,0,0,0.0,0.704,0.296,0.6369
My Snapchat views suck now,2018-02-25 09:44:56,0,0,0.42,0.58,0.0,-0.4404
"Facebook, Instagram, Snapchat, Twitter et maintenant # Vero ?!",2018-02-25 09:44:56,0,0,0.0,1.0,0.0,0.0
The most amazing thing about Snapchat is that I've no Rishtaydar there.,2018-02-25 09:44:49,1,0,0.135,0.614,0.251,0.4391
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:44:49,0,0,0.0,0.75,0.25,0.6514
If I’m taking pictures I use my real camera before I use the snapchat one,2018-02-25 09:44:47,0,1,0.0,1.0,0.0,0.0
Oomf unfriended me on Snapchat I saw that pic.twitter.com/CaE4R2DiF1,2018-02-25 09:44:45,0,8,0.0,1.0,0.0,0.0
this new snap update has me accidentally snap chatting all kinds of people i don’t wanna snapchat,2018-02-25 09:44:44,3,13,0.138,0.862,0.0,-0.34
kylie jenner caused snapchat to lose 1.5 BILLION DOLLARS???? my noggin is having trouble figuring out why snap hasn’t taken one for the team yet to fix this mess,2018-02-25 09:44:41,0,10,0.262,0.738,0.0,-0.8495
"Boutta convert over to Instagram stories, sorry snapchat",2018-02-25 09:44:37,0,5,0.157,0.843,0.0,-0.0772
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:44:34,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:44:34,0,0,0.0,0.75,0.25,0.6514
Hasta ahora descubro que snapchat tiene Shazam,2018-02-25 09:44:33,0,0,0.0,1.0,0.0,0.0
People only go to parties to put the party they’re at on Snapchat,2018-02-25 09:44:31,1,25,0.0,0.671,0.329,0.6597
Snapchat? — DMS https://curiouscat.me/KINGLUCI/post/336019225?1519580592 …,2018-02-25 09:44:31,0,0,0.0,1.0,0.0,0.0
Someone needs to take my phone every time I get fucked up so I don’t have access to snapchat,2018-02-25 09:44:31,3,6,0.216,0.784,0.0,-0.6597
Travidoris The Next Big Thing! Come Support The Stream! # Instagram # Snapchat # Madden #PUBG # Fortnite # COD # Youtube # Mixer # Twitch # Live # Thank # You https://gaming.youtube.com/c/Travidoris/live … # restream,2018-02-25 09:44:30,0,2,0.0,0.784,0.216,0.6988
Samsung Galaxy S9 add the AR Emoji feature like Animoji but it can use your face to be cartoon Emoji.. umm might I ever seen this it look like Bitmoji on Snapchat. # RSQICT,2018-02-25 09:44:28,0,0,0.0,0.857,0.143,0.6124
Taking # Selfies Is Now A # Disease They Say If You # Always Use # Filters Like # Snapchat You Have Issues! # DontShootTheMessenger,2018-02-25 09:44:26,0,0,0.0,0.859,0.141,0.4199
El insospechado papel de Snapchat en un caso de asesinato por drogas http://ift.tt/1O5DZW1  http://snip.ly/gvre0 pic.twitter.com/YUuIH5qLMc,2018-02-25 09:44:24,0,0,0.0,1.0,0.0,0.0
watching the cube and it’s just so weird seeing Philip Schofield act like an adult compared to his snapchat,2018-02-25 09:44:24,1,1,0.103,0.782,0.115,0.0667
Snapchat? — Dm me for it https://curiouscat.me/KINGLUCI/post/336017831?1519580583 …,2018-02-25 09:44:22,0,0,0.0,1.0,0.0,0.0
still waiting for snapchat to update again lol,2018-02-25 09:44:21,0,0,0.0,0.714,0.286,0.4215
"@ Karasu011416 well it was fun messing around with you for a awhile, but honestly I don't care to anymore. I'm uninstalling Twitter, sorry if I was annoying. If you want to keep in touch I'll message you my steam and discord name through Snapchat",2018-02-25 09:44:19,0,1,0.221,0.61,0.169,-0.5916
"The first time I have ever covered my face in a photo # cover # snapchat # stars @Fort Erie, Ontario https://www.instagram.com/p/BfoOUkNhyO-/",2018-02-25 09:44:19,0,0,0.0,1.0,0.0,0.0
Doesn't Snapchat already offer this?,2018-02-25 09:44:17,0,3,0.0,1.0,0.0,0.0
uM can someone do my streaks real quick my snapchat keeps crashing,2018-02-25 09:44:14,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:44:13,0,0,0.0,0.75,0.25,0.6514
did we snapchat thus morning https://twitter.com/CREAMSUHO/status/967817318960115712 …,2018-02-25 09:44:13,0,0,0.0,1.0,0.0,0.0
I bet the NRA payed snapchat for that trash update,2018-02-25 09:44:11,0,2,0.0,1.0,0.0,0.0
An accurate photo of the new snapchat update. pic.twitter.com/lLhmapbrme,2018-02-25 09:44:11,2,21,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:44:10,0,0,0.0,0.75,0.25,0.6514
Snapchat saw it first # NewProfilePicpic.twitter.com/KK4S6WBYYf,2018-02-25 09:44:09,1,18,0.0,1.0,0.0,0.0
SORRY I MEANT SNAPCHAT STORY****,2018-02-25 09:44:09,0,0,0.302,0.698,0.0,-0.0772
"Some people are weird bruv, you can view my Snapchat but not send me back a text?",2018-02-25 09:44:09,0,0,0.083,0.917,0.0,-0.09
I want to rub my knee high socks on your... # pantyhose # porn # snapchat # swallow # povhttps://hd-porn.org/v/115642,2018-02-25 09:44:01,0,0,0.0,0.909,0.091,0.0772
me da cosita cuando en snapchat dice añadido por teléfono y no se quien mierda es la persona,2018-02-25 09:44:00,0,0,0.121,0.879,0.0,-0.296
Some # Snapchat fun with my girlie pic.twitter.com/cdaB9kyk2y,2018-02-25 09:43:59,0,0,0.0,0.645,0.355,0.5106
never thrilled w the Snapchat https://www.instagram.com/p/BfoOR1hnaDIiMLbxVxM5oR3wIitxAzVUfXSnrs0/ …,2018-02-25 09:43:57,0,0,0.376,0.624,0.0,-0.3412
does anyone want to add eachother on snapchat?,2018-02-25 09:43:56,0,4,0.0,0.843,0.157,0.0772
I absolutely hate snap chat now.,2018-02-25 09:43:55,1,2,0.5,0.5,0.0,-0.6115
Really disappointed with @ snapchatsupport and the way they make the Snapchat for android users as awkward as possible on the other side @ SamsungSupport have been so nice trying their hardest to resolve the problem.,2018-02-25 09:43:53,0,0,0.179,0.676,0.145,-0.1222
uno u look shite when a snapchat filter can’t save you,2018-02-25 09:43:49,0,0,0.0,0.714,0.286,0.4939
Memories may be Snapchat's most underrated product,2018-02-25 09:43:49,0,0,0.0,1.0,0.0,0.0
nah but you can send me that snapchat pw lol.,2018-02-25 09:43:43,0,0,0.093,0.62,0.287,0.5423
On peut créer un emoji à son image (coucou Bitmoji de Snapchat ) et l’animer en créant une video où on le fait parler (coucou les animoji d’Apple ) # SamsungGalaxyS9 # samsung # Galaxys9pic.twitter.com/EPYg4kS3Xj,2018-02-25 09:43:41,1,3,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:43:39,0,0,0.0,0.75,0.25,0.6514
Snapchat se hizo una con su última actualización pic.twitter.com/Gkuvl0ZTcK,2018-02-25 09:43:39,0,0,0.0,1.0,0.0,0.0
I need bestfriends to be a thing again on Snapchat,2018-02-25 09:43:38,0,1,0.0,1.0,0.0,0.0
¿Sigues usando Snapchat?,2018-02-25 09:43:36,1,1,0.0,1.0,0.0,0.0
Why do my friends think it’s necessary to post pictures of me sleeping on Snapchat I’ll never know @ CheyenneOakley @ shanea_danielle,2018-02-25 09:43:35,0,2,0.0,0.86,0.14,0.4767
It's me on # Snapchat pic.twitter.com/LB4SKcJUOD,2018-02-25 09:43:32,0,3,0.0,1.0,0.0,0.0
"Samsung took another shot at implementing AR. Besides the features we see in Snapchat and Instagram, which are putting digital masks on your selfies, you are now able to make 3D animated avatars based on a rough scan of your face. # TheNextGalaxyPh # Unpacked2018 # SamsungGalaxyS9pic.twitter.com/PUCD0gFTy6",2018-02-25 09:43:29,0,0,0.0,1.0,0.0,0.0
The “X-Rated Eats” on Snapchat gets me every time,2018-02-25 09:43:12,0,0,0.0,1.0,0.0,0.0
Probably gonna be using this more since I got my Snapchat glasses pic.twitter.com/4AiUmnTbIV,2018-02-25 09:43:11,0,1,0.0,1.0,0.0,0.0
When will ppl realize we don’t want to see an entire concert through their Snapchat story,2018-02-25 09:43:09,1,4,0.0,0.92,0.08,0.0772
"if you have food on your Snapchat story, I’ll watch it first",2018-02-25 09:43:05,2,8,0.0,1.0,0.0,0.0
So tell me this would u be mad if ya gf or bf removed u as a friend on Snapchat just so u couldn’t see their snaps? Like honest to god Question. If I were to do it my girl would be upset but she went ahead and did it not caring how I felt and babe ik u see this so,2018-02-25 09:43:04,0,0,0.117,0.763,0.12,-0.2003
when i pass a mirror and see myself without a snapchat filter on pic.twitter.com/mh64ywSvhC,2018-02-25 09:43:03,0,1,0.0,1.0,0.0,0.0
"Hello, just playing around on # Snapchat!! ;) Haha pic.twitter.com/CVElkhKmYh",2018-02-25 09:43:02,0,2,0.0,0.452,0.548,0.7418
*watching Snapchat videos the next morning sober* pic.twitter.com/w7c7C6Mz2g,2018-02-25 09:43:01,0,1,0.0,1.0,0.0,0.0
"Not gunna lie, I miss Pretty hoe being on snap chat # freeher",2018-02-25 09:42:59,0,0,0.116,0.652,0.232,0.3818
"Bota um emoji por cima do rosto, bem mais prático O filtro é só na hora, no Snapchat ou Stories",2018-02-25 09:42:55,0,0,0.109,0.891,0.0,-0.296
So I really want to clean out my Snapchat and delete a bunch of people that I don’t know/don’t talk to... BUT I CANT FIGURE OUT HOW.,2018-02-25 09:42:53,0,4,0.0,0.86,0.14,0.3437
I was told to start a SnapChat for my library...,2018-02-25 09:42:49,0,0,0.0,1.0,0.0,0.0
they are not on twitter they are snapchat/insta people,2018-02-25 09:42:46,0,0,0.0,1.0,0.0,0.0
I liked a @ YouTube video http://youtu.be/oKhw9jAeRhc?a  Kylie Jenner Just Announced The Death Of Snapchat,2018-02-25 09:42:46,0,0,0.234,0.599,0.168,-0.2732
I don’t like you but ima watch your Snapchat looking ass https://twitter.com/hellolondondior/status/967445366256947200 …,2018-02-25 09:42:43,0,0,0.306,0.581,0.113,-0.6124
Kau sorg je still lol. Kenapa lama tak nampk dekat snapchat?,2018-02-25 09:42:42,0,0,0.0,0.781,0.219,0.4215
I keep deleting the text off a snapchat by accident and sending it with nothing and it’s really starting to piss me off,2018-02-25 09:42:38,1,0,0.242,0.758,0.0,-0.7239
Snapchatも入れてみたんですけど使い方わからなくて断念。,2018-02-25 09:42:37,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:42:37,0,0,0.0,0.75,0.25,0.6514
Right .. my brother b living lavish in there .. he gotta whole iPhone 6 in there b smoking watching tv eating good .. he ain't at jail .. the nigga at HOME .. call or Snapchat me everyday ..,2018-02-25 09:42:36,0,0,0.0,0.925,0.075,0.4404
@ snapchatsupport i miss the old snapchat,2018-02-25 09:42:34,0,0,0.286,0.714,0.0,-0.1531
E é praticamente o desing do Snapchat.,2018-02-25 09:42:31,0,0,0.0,1.0,0.0,0.0
Yooooooo you can mute people’s stories on snapchat now???? I fucking love this update DAMN now I don’t need to see all your pointless stories. pic.twitter.com/gBeRC8eAWo,2018-02-25 09:42:30,0,1,0.111,0.712,0.177,0.4624
Just made my dad a Snapchat and bitmoji..... yikes pic.twitter.com/tWoIDhh2SG,2018-02-25 09:42:29,0,1,0.0,1.0,0.0,0.0
Kylie Jenner hace perder 1.000 millones de dólares a Snapchat | Marketing Directo https://fb.me/OSZBnLwM,2018-02-25 09:42:28,0,0,0.0,1.0,0.0,0.0
Snapchat loses it's stock value by $1.3 billion after Kylie Jenner 'breaks up' with it... SHEEESH,2018-02-25 09:42:26,1,1,0.123,0.749,0.128,0.0258
Next person to Snapchat Black Panther is getting blocked like can y’all not be considerate to the people who haven’t watch it??,2018-02-25 09:42:23,0,6,0.185,0.721,0.095,-0.3326
"This new snapchat, they're confusing theirselves 'laise emi'.. Its trash.",2018-02-25 09:42:22,0,1,0.174,0.826,0.0,-0.2263
Nooo cause i dont gaf Kevin Hart snapchat is the BESTTTTT .,2018-02-25 09:42:21,0,0,0.0,1.0,0.0,0.0
@ pewdiepie snapchat is retarded pic.twitter.com/ual92wNWID,2018-02-25 09:42:19,0,0,0.481,0.519,0.0,-0.5719
A take that many pics with Snapchat filters that ma head looks weird in the mirror like am missin bear ears,2018-02-25 09:42:19,0,0,0.077,0.811,0.113,0.2023
taking a fat cluutz rn..check snapchat,2018-02-25 09:42:18,0,0,0.0,1.0,0.0,0.0
Yea we act like we can’t party without being on Snapchat!,2018-02-25 09:42:15,1,3,0.0,0.621,0.379,0.6696
If females was still gettin the same amount of views on their selfies the snapchat update wouldn't be a problem.,2018-02-25 09:42:15,6,23,0.0,0.889,0.111,0.3089
"They won't because everyone still using it .... stop using, # snapchat then loose money ... changes will be made ... still use this version... & they win https://twitter.com/MickzWrites/status/966981225847148544 …",2018-02-25 09:42:11,0,0,0.139,0.743,0.118,0.0772
His snapchat is amazing,2018-02-25 09:42:10,0,1,0.0,0.441,0.559,0.5859
snapchat me and let me see,2018-02-25 09:42:06,0,1,0.0,1.0,0.0,0.0
So you think investing in Snapchat is better than investing in GoDaddy? Think again... https://twitter.com/beyondtrading/status/967782649862508544 …,2018-02-25 09:42:04,0,0,0.0,0.828,0.172,0.4404
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:42:02,0,0,0.0,0.75,0.25,0.6514
And let them vote via snapchat or facebook...,2018-02-25 09:41:57,0,0,0.0,1.0,0.0,0.0
Lol. My Snapchat is fucking hilarious to me.,2018-02-25 09:41:56,0,1,0.0,0.509,0.491,0.6997
Snapchat just keeps getting more and more frustrating,2018-02-25 09:41:54,0,0,0.331,0.669,0.0,-0.5356
@ Snapchat please optimize Snapchat for GS9. No more screen shot camera.,2018-02-25 09:41:51,0,0,0.14,0.51,0.35,0.5106
Need that premium snapchat I'm slacking,2018-02-25 09:41:46,0,0,0.0,1.0,0.0,0.0
@ niamh_y_l just snapchat me a video of her dominoes so I was encouraged to buy a Pizza Hut and I wonder why I’m fat LOL I have no willpower,2018-02-25 09:41:45,0,1,0.075,0.712,0.214,0.6263
People can’t party without being on Snapchat,2018-02-25 09:41:44,1,2,0.0,0.69,0.31,0.4019
I was so hopeful that @ Snapchat was going to go back to the old layout but then it didn’t ... considering removing it and just doing @ instagram stories where I can view the people I want to and not have to scavenge for them through the ‘discover’ page.pic.twitter.com/SZzzZNQVJM,2018-02-25 09:41:44,0,1,0.0,0.92,0.08,0.4111
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:41:44,0,0,0.0,0.75,0.25,0.6514
"So can someone tell me if you send a snapchat of someone else’s snapchat to another person, does it say the receiver viewed the story",2018-02-25 09:41:42,0,1,0.0,1.0,0.0,0.0
SNAPCHAT SERIOUSLY BECAME SO HARD TO USE IT'S SO ANNOYING,2018-02-25 09:41:40,0,0,0.477,0.523,0.0,-0.6582
"snapchat is so helpful. if i ever forget it’s someone’s birthday, all i gotta do is check snap",2018-02-25 09:41:39,0,8,0.097,0.717,0.185,0.4051
I just watch this one socialite on Snapchat walking her dog and playing gospel music with “my reason” as her caption. Referring to her dog. Nigga. It’s a dog. You’re rich and famous but your dog is “your reason” for living?? Smh,2018-02-25 09:41:36,0,1,0.067,0.841,0.092,-0.1556
"Yo some days I’m like fuccccck Snapchat, but lately I’ve been like fuckkkkkk Snapchat",2018-02-25 09:41:35,0,0,0.0,0.706,0.294,0.6124
Damn i have 6 streaks on Snapchat over 10 days long thats wild to me idk bout u,2018-02-25 09:41:35,0,2,0.24,0.76,0.0,-0.4767
"I still have u on instagram,Snapchat and got ur number too boo https://twitter.com/bradl1t/status/967815490457554947 …",2018-02-25 09:41:33,0,0,0.0,0.885,0.115,0.0772
Finally getting the hang of Snapchat are we bev pic.twitter.com/EssKHJaxk7,2018-02-25 09:41:30,0,2,0.0,1.0,0.0,0.0
Haha # Snapchat # GameofThrones https://www.instagram.com/p/BfoOAH7l_LkjcDvK4tyWua-dhFGz-fpPI9EYPs0/ …,2018-02-25 09:41:30,0,0,0.0,0.5,0.5,0.4588
Hey gutys so i just wanted you to go check out my youtube! Snapple Watts and go add my on snapchat @shawneecannady or Floor_Box_Potato. Thanks,2018-02-25 09:41:28,0,0,0.0,0.878,0.122,0.4926
"Yeah, seems like it's basically instagram or snapchat? But only for your friends? I dunno. I did the thing but just to get my name in, per usual.",2018-02-25 09:41:22,0,2,0.0,0.8,0.2,0.5803
5 Ways to Spice Up Your Travel Vlogs using Snapchat # snapchat # travelvlog # vlogging # vloggers # youtubers...https://fb.me/Iemj0FbV,2018-02-25 09:41:19,0,0,0.0,1.0,0.0,0.0
I'm trolling someone on snapchat. haha,2018-02-25 09:41:19,0,0,0.0,0.625,0.375,0.4588
@ snapchat @ snapchatsupport @ snapchatsupport Hi I'm unable log into my account or a create a new one it all started when I logged out of my account yesterday and logged in on my mums phone because her camera is better than mine @ snapchatsupport,2018-02-25 09:41:18,0,0,0.0,0.881,0.119,0.6124
The whole voice changer Snapchat rant thing needs to end,2018-02-25 09:41:17,0,1,0.211,0.789,0.0,-0.34
we own snapchat filters # nouhselcadaypic.twitter.com/WdogOZequQ,2018-02-25 09:41:16,1,20,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:41:15,0,0,0.0,0.75,0.25,0.6514
Snapchat add us at @ YurGearpic.twitter.com/RuzSbuqtAf,2018-02-25 09:41:12,0,1,0.0,1.0,0.0,0.0
Sorry but I kinda removed everyone on my snapchat as I just wanna use the filter. L e w l.,2018-02-25 09:41:09,0,0,0.076,0.924,0.0,-0.0387
"I hate watching my snapchat story after a night out, I’m so embarrassing",2018-02-25 09:41:08,0,1,0.44,0.56,0.0,-0.7944
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:41:08,0,0,0.0,0.75,0.25,0.6514
Based on that SnapChat promo/teaser @ NBCTheVoice definitely put it out there. We'll see,2018-02-25 09:41:08,1,4,0.0,0.816,0.184,0.4019
Apaguei meu aplicativo Snapchat porque Kylie Jenner disse que não o usava mais.,2018-02-25 09:41:02,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:41:01,0,0,0.0,0.75,0.25,0.6514
Snapchat Loses $1.7 Billion After a Single Kylie Jenner Tweet https://fb.me/HJTUzILv,2018-02-25 09:41:00,0,0,0.204,0.796,0.0,-0.3182
the only thing i like that kylie has done is make snapchat lose money bc of it’s latest ugly ass upgrade. imagine if she actually talked about things that ACTUALLY matter. the jenners/kardashians would literally start a revolution...smh,2018-02-25 09:40:59,0,1,0.215,0.703,0.082,-0.7845
Add me on Snapchat! Username: ben.pidd97 https://www.snapchat.com/add/ben.pidd97,2018-02-25 09:40:57,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-25 09:40:57,0,0,0.0,0.75,0.25,0.6514
# AMOSC # SnapChat # SnapCode # Snap # SC pic.twitter.com/DBo72MvDEd,2018-02-25 09:40:57,1,0,0.0,1.0,0.0,0.0
