text,date,retweets,favorites,negative,neutral,positive,compound
This GIF is amazing. I used to play baseball and COD with this guy. And we used to Snapchat. I even gave him advice once. And now look at him! https://twitter.com/umbcbaseball/status/967150802052755458 …,2018-02-23 15:55:42,2,12,0.0,0.806,0.194,0.7574
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:55:41,0,0,0.0,0.75,0.25,0.6514
"My two anti-Catfish edicts: 1) If the main profile pic has a Snapchat filter, she's probably ugly. 2) If she has cartoonish curves and no videos, ma's definitely Photoshopped. # BeSafeOutThere",2018-02-23 15:55:39,0,0,0.161,0.76,0.079,-0.4215
Today was the day. I went to snapchat and it was the old format then all of a sudden it crashes I go back and I have the new formatI thought I was safe from the update. https://twitter.com/bhardwaj2023/status/962733769877741574 …,2018-02-23 15:55:39,0,2,0.0,0.917,0.083,0.4404
snapchat rlly had the nerve to update again... how tf am I supposed to secretly slide to see what people typed and air them at the same time,2018-02-23 15:55:37,0,2,0.0,1.0,0.0,0.0
Snapchat ya no sirve,2018-02-23 15:55:37,0,0,0.423,0.577,0.0,-0.296
Snapchat fixed up a lil bit,2018-02-23 15:55:33,0,1,0.0,1.0,0.0,0.0
I also stopped using Snapchat so I think there’s a connection,2018-02-23 15:55:30,0,1,0.213,0.787,0.0,-0.2263
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:55:30,0,0,0.0,0.75,0.25,0.6514
Soooo I thought @ Snapchat was supposed to be going back to its original format on the 20th....it’s now the 23rd.... pic.twitter.com/16Jk8jAJSQ,2018-02-23 15:55:30,0,0,0.0,0.892,0.108,0.3182
"New Snapchat update today Is even worse, you used to be able to sideswipe a convo partially and read it without them knowing. No more of that",2018-02-23 15:55:28,2,11,0.107,0.828,0.065,-0.2987
my @ Snapchat updated by itself F this !!!!! I hate it !!!!,2018-02-23 15:55:26,0,1,0.351,0.649,0.0,-0.7067
It’s on my Snapchat tho,2018-02-23 15:55:26,0,0,0.0,1.0,0.0,0.0
"ok honestly if i had a dollar for every time i said i hate the snapchat update, i’d have enough money to buy snapchat and bring back the old update ://",2018-02-23 15:55:25,0,3,0.112,0.729,0.158,0.128
We still all hate the new update @ Snapchat don’t think you’re in the clear.,2018-02-23 15:55:25,0,24,0.202,0.656,0.142,-0.2732
"I’ve never felt so betrayed until Snapchat updated itself, what a snake",2018-02-23 15:55:24,0,4,0.338,0.662,0.0,-0.7283
@ Snapchat you did good,2018-02-23 15:55:23,0,0,0.0,0.508,0.492,0.4404
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:55:20,0,0,0.0,0.75,0.25,0.6514
Anybody else’s Snapchat not working?,2018-02-23 15:55:18,0,1,0.0,1.0,0.0,0.0
"@ Snapchat i’ve had this update for a while now and i still hate it, i’m never gonna stop hating it. just give us the old snapchat back",2018-02-23 15:55:17,0,0,0.122,0.726,0.152,-0.0284
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:55:11,0,0,0.0,0.75,0.25,0.6514
@ Snapchat please change back. I be bored af,2018-02-23 15:55:09,0,0,0.223,0.532,0.245,0.0516
"@ Snapchat These are the sort of women, young women globally should be looking up too, not vacuous idiots like # kylejenner & the # Kardashians But hey, perfect lipstick is faaaaaar more important yeah?pic.twitter.com/PDcjvKsmwn",2018-02-23 15:55:07,0,0,0.059,0.78,0.161,0.5695
The uber update worst than the snapchat update .,2018-02-23 15:55:07,0,0,0.385,0.615,0.0,-0.6573
"pic.twitter.com/IY3wYXcu8r Create UNIQUE ARTICLES on any keyword http://bit.ly/1Cj8mVL # ArticleSpinner | Wordpress blog | SEO Online Marketing | The Content Marketing Weekly: Google, Snapchat and More | # Syria",2018-02-23 15:55:06,2,2,0.0,0.913,0.087,0.2732
See? # Snapchat sucks now! https://twitter.com/gconarchy/status/967135869894299648 …,2018-02-23 15:55:06,0,1,0.411,0.589,0.0,-0.4199
Girlzzzz you can’t slide over a message on Snapchat anymore without opening it sad times,2018-02-23 15:55:04,0,9,0.0,0.836,0.164,0.3724
I think i hate the new new Snapchat even more,2018-02-23 15:55:04,0,4,0.346,0.654,0.0,-0.5719
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:55:03,0,0,0.0,0.75,0.25,0.6514
Whats snapchat,2018-02-23 15:55:02,0,1,0.0,1.0,0.0,0.0
Instagram Direct one-ups Snapchat with replay privacy controls - TechCrunch http://bit.ly/2EGoqYH  by,2018-02-23 15:55:02,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:55:01,0,0,0.0,0.75,0.25,0.6514
I hate the Snapchat update for a lot reasons. But one of them is that it puts people towards the top of my Snapchat so I have to look at their name all day even though I haven’t snapped them in days. Ugh why? I don’t want this,2018-02-23 15:54:56,0,11,0.134,0.802,0.064,-0.6597
@ Snapchat bring back the old snap chat. This new update gotta fucking go!,2018-02-23 15:54:55,0,0,0.0,1.0,0.0,0.0
Why do I not have you on Snapchat?,2018-02-23 15:54:54,0,0,0.0,1.0,0.0,0.0
Dejándome apoderar por el # Snapchat # MonthAgo # Snapcho # 4Ojos https://www.instagram.com/p/BfjvIiyh4BJBy7okhiT07h0_Yx02ZLi24em17g0/ …,2018-02-23 15:54:50,0,0,0.0,1.0,0.0,0.0
AL FIN UNA BUENA ACTUALIZACIÓN SNAPCHAT MUY BIEN,2018-02-23 15:54:48,0,1,0.0,1.0,0.0,0.0
Add me on Snapchat! Username: alexh.240 https://www.snapchat.com/add/alexh.240,2018-02-23 15:54:42,0,1,0.0,1.0,0.0,0.0
"Yo, i forgot that @ HunterHayes even existed until i just saw him on @ bobbybonesshow’s Snapchat",2018-02-23 15:54:41,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:54:39,0,0,0.0,0.75,0.25,0.6514
"too late ""Snap loses about $1.5 billion in market value following Kylie Jenner's tweet on Snapchat redesign"" I hope you are proud on your unthoughtful tweet, with your 24 million sheep followers.",2018-02-23 15:54:38,0,2,0.061,0.716,0.223,0.7269
What in tarnation is this Snapchat update. I am completely lost,2018-02-23 15:54:37,0,2,0.224,0.776,0.0,-0.3804
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:54:37,0,0,0.0,0.75,0.25,0.6514
"So, my Snapchat finally updated today and I understand why you were all so upset.",2018-02-23 15:54:37,0,3,0.206,0.794,0.0,-0.5214
Snapchat just updated itself pic.twitter.com/tk9ghMpJck,2018-02-23 15:54:36,0,0,0.0,1.0,0.0,0.0
The only reason I ever open Snapchat anymore is to steal the cooler filters for my instagram story,2018-02-23 15:54:36,0,1,0.167,0.833,0.0,-0.4939
Okay Snapchat now the update looks better,2018-02-23 15:54:35,0,0,0.0,0.51,0.49,0.5859
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:54:33,0,0,0.0,0.75,0.25,0.6514
I’m gonna start sharing my selfies with y’all . If we gonna bond y’all gotta know what I look like most of y’all know though . Add me on Snapchat ; trilltyyb I’ll add you back ! pic.twitter.com/nQJsaACKbI,2018-02-23 15:54:33,2,28,0.0,0.847,0.153,0.68
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:54:30,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:54:30,0,0,0.0,0.75,0.25,0.6514
LMFAO nICE SARCASM I USED THE CUT OUT TOOL ON SNAPCHAT,2018-02-23 15:54:29,0,2,0.295,0.324,0.38,0.3751
"""Where is the logic? Get rid of the guns"". We have to listen to a teenager who is using a snapchat filter to talk about gun laws. Jesus. pic.twitter.com/kuVQXjPpAC",2018-02-23 15:54:28,0,0,0.085,0.915,0.0,-0.34
Thx god Snapchat got their shit together,2018-02-23 15:54:28,0,4,0.295,0.328,0.377,0.0
I really really don’t understand what Snapchat was thinking with this update. Like it still baffles me!,2018-02-23 15:54:27,0,1,0.0,0.843,0.157,0.4199
Yo todavía no actualicé Snapchat. Soy la envidia de muchos,2018-02-23 15:54:21,0,0,0.196,0.804,0.0,-0.296
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:54:21,0,0,0.0,0.75,0.25,0.6514
My youf sources tell me Target is the new Snapchat,2018-02-23 15:54:16,0,0,0.0,1.0,0.0,0.0
My @ Snapchat updated so I’m deleting it now.,2018-02-23 15:54:12,3,8,0.0,1.0,0.0,0.0
recording of me watching snapchat stories and getting fomo when I don’t go out. https://twitter.com/aanthonyy07/status/965448435938738177 …,2018-02-23 15:54:09,3,4,0.0,1.0,0.0,0.0
# marketing What Tech Companies Such as Snapchat and Their Users Should Remember When Updates Cause Outcry http://dlvr.it/QHbkNQ # CustomerFeedbackpic.twitter.com/2heAWiQYHK,2018-02-23 15:54:06,1,0,0.163,0.837,0.0,-0.5106
Enfin le retour des stories sur snapchat... (sous forme de listing),2018-02-23 15:54:06,0,1,0.0,1.0,0.0,0.0
they removed swiping to open chats,2018-02-23 15:54:06,0,0,0.0,1.0,0.0,0.0
EVERY WEDNESDAY I look forward to the Second Chance videos on Snapchat,2018-02-23 15:54:05,0,1,0.0,0.833,0.167,0.25
Snapchat update still ass,2018-02-23 15:54:02,0,2,0.538,0.462,0.0,-0.5423
We're live at the # greatastaddysever! Don't forget to use our Snapchat filter. (ignore what that Jenner girl said about Snap) pic.twitter.com/TG0LyMp55f,2018-02-23 15:54:02,0,0,0.0,0.911,0.089,0.2401
He know Snap chat looking like a live version of Super Punch out RT @ Tha_Kota: You knock someone out while they're on the phone and the person on the other line is just checking their signal saying hello lol,2018-02-23 15:54:02,0,0,0.0,0.792,0.208,0.8481
"I've been sending the wrong snaps to the wrong ppl at least once a day, SNAPCHAT CHANGE IT BACK!!!. @ Snapchat",2018-02-23 15:54:00,0,0,0.294,0.706,0.0,-0.795
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:53:59,0,0,0.0,0.75,0.25,0.6514
Can I have my Snapchat update please,2018-02-23 15:53:59,0,0,0.0,0.685,0.315,0.3182
"Gut so, jetzt weiß Snapchat endlich, dass sie wegen ihrem Update bei allen unten durch sind. https://twitter.com/stefansengl/status/967019597722537984 …",2018-02-23 15:53:58,0,0,0.0,1.0,0.0,0.0
Can't even peep and creep to then ignore blue chats on Snapchat anymore because of this SHITTY FUCKING update,2018-02-23 15:53:57,0,5,0.311,0.689,0.0,-0.8256
Just a reminder! I still hate the new Snapchat update!!! @ snapchat,2018-02-23 15:53:57,0,2,0.378,0.622,0.0,-0.7067
Alololo sian ingatkan snapchat pic.twitter.com/YbEoDp7zKj,2018-02-23 15:53:55,1,0,0.0,1.0,0.0,0.0
"Sometimes im on Snapchat just scrolling through all the stories and wonder to myself ""do i actually give a shit about these people?"" And then i continue to watch them",2018-02-23 15:53:54,0,3,0.122,0.878,0.0,-0.5574
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:53:53,0,0,0.0,0.75,0.25,0.6514
MY SNAPCHAT UPDATES ITSELF WITHOUT MY PERMISSION. FUCK YOU TOO @ Snapchat,2018-02-23 15:53:52,0,2,0.297,0.703,0.0,-0.6408
"I like using my phone for my bard. I like to enhance with music and pictures, but it’s so easy to loose players on Snapchat, Twitter, or Facebook. Our game went mostly paper based.",2018-02-23 15:53:51,0,3,0.084,0.701,0.216,0.6447
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:53:51,0,0,0.0,0.75,0.25,0.6514
I have no idea how ppl find my Snapchat lol....i literally have someone add me everyday through ‘username’. I don’t have my Snapchat posted anywhere....weird,2018-02-23 15:53:49,0,1,0.091,0.909,0.0,-0.296
Growing up is weird because I'm on a swing set looking at the stars and my friends are posting videos at a strip club on Snapchat,2018-02-23 15:53:48,0,0,0.062,0.764,0.175,0.4767
Y’all if it’s true and they are talking snapchat off the older devices we aren’t gonna get Anna snaps anymore :(,2018-02-23 15:53:48,0,1,0.117,0.769,0.113,-0.0258
My Snapchat finally updated and I am in shambles,2018-02-23 15:53:46,0,0,0.0,1.0,0.0,0.0
kramp is hitting on me on snapchat i cant stop shaking what a weird freak,2018-02-23 15:53:40,0,3,0.27,0.529,0.2,-0.2946
The new Snapchat update sef is stress. Can’t peep messages without opening them anymore,2018-02-23 15:53:38,0,0,0.177,0.823,0.0,-0.4215
"one time @ Bryce_20 and I each had 1,000 second snapchat stories...",2018-02-23 15:53:35,1,8,0.0,1.0,0.0,0.0
I agree who the hell uses Snapchat anymore,2018-02-23 15:53:34,0,0,0.38,0.413,0.207,-0.4767
"""Snap loses about $1.5 billion in market value following Kylie Jenner's tweet on Snapchat redesign""",2018-02-23 15:53:34,0,0,0.13,0.734,0.136,0.0258
Yooo @ Snapchat the jokes over. Cut the shit and change it back.,2018-02-23 15:53:33,0,5,0.123,0.526,0.351,0.5994
It Took One Kylie Jenner Tweet For Snapchat To Lose Over $1 Billion http://ihe.art/5UE5E2d pic.twitter.com/Xg6EZpcf9t,2018-02-23 15:53:32,0,0,0.172,0.828,0.0,-0.4019
Okay that’s a little better snapchat,2018-02-23 15:53:30,0,1,0.0,0.4,0.6,0.5434
Tryna be more active on here since Snapchat dead forever,2018-02-23 15:53:29,0,0,0.281,0.523,0.196,-0.3197
My Snapchat has finally updated by itself and now I hate myself,2018-02-23 15:53:28,0,0,0.27,0.73,0.0,-0.5719
@ Snapchat get your shit together and quit fuckin up Snapchat!,2018-02-23 15:53:27,0,0,0.302,0.698,0.0,-0.5983
"I've just posted a new blog: Kylie Jenner tweeted about Snapchat, and the company lost $1.3 billion http://ift.tt/2GBtvlt",2018-02-23 15:53:26,0,0,0.126,0.874,0.0,-0.3182
Fuck!! My Snapchat just updated,2018-02-23 15:53:25,0,0,0.505,0.495,0.0,-0.6229
@ Snapchat new version https://twitter.com/kyliejenner/status/962048891485999105 …,2018-02-23 15:53:24,0,0,0.0,1.0,0.0,0.0
Snapchat updated finally,2018-02-23 15:53:23,0,0,0.0,1.0,0.0,0.0
When @ Snapchat fucking sucks now so you get Twitter back,2018-02-23 15:53:21,0,3,0.237,0.763,0.0,-0.4201
"I'm at work rn , watch for Snapchat tonight",2018-02-23 15:53:20,0,0,0.0,1.0,0.0,0.0
Y’all my snap chat finally updated and I’m not sure what to do,2018-02-23 15:53:19,0,1,0.141,0.859,0.0,-0.2411
Not sure what's more worrying: the fact 1 person can wipe a £1b off a comp or that millions of people listen to one person's view # Snapchat,2018-02-23 15:53:19,0,0,0.1,0.815,0.085,-0.101
"My Snapchat updated. After weeks of me purposely not updating it, it did it on it’s own. I’m honestly distraught. I don’t know what life is now.",2018-02-23 15:53:19,0,19,0.118,0.784,0.098,-0.1531
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:53:16,0,0,0.0,0.75,0.25,0.6514
i have such a big crush on this girl omg every time she snapchat’s me i get so excited,2018-02-23 15:53:15,0,0,0.085,0.748,0.166,0.3646
You must have me on Snapchat or something https://twitter.com/blacyoungstafb/status/967111288622108672 …,2018-02-23 15:53:10,0,0,0.0,1.0,0.0,0.0
@ Snapchat came up with yet another ugly update,2018-02-23 15:53:10,0,0,0.32,0.68,0.0,-0.5106
Snapchat nfaulkner24,2018-02-23 15:53:09,0,0,0.0,1.0,0.0,0.0
FYI... whoever sent my Snapchat to all their friends.. I can tell :-),2018-02-23 15:53:07,0,1,0.0,0.827,0.173,0.3182
The new Snapchat update is so frustrating that it gets you tierd of even thinking about checking your Snapchat stories...,2018-02-23 15:53:06,1,1,0.165,0.835,0.0,-0.5777
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:52:58,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-23 15:52:56,0,0,0.0,0.75,0.25,0.6514
"Add horny sluts on KIK and Snapchat, trade nudes and chat http://sextinger.com pic.twitter.com/ErWVAiSFVB",2018-02-23 15:52:53,0,0,0.252,0.748,0.0,-0.5719
"Il est temps d'aller voir les ""storys snapchat"". Je m'allonge dans ma baignoire et un type étale de la merde sur mon torse avec son cul pendant qu'il me met des coups de taser",2018-02-23 15:52:51,5,13,0.0,1.0,0.0,0.0
Kylie Jenner hizo un tweet de que no le gustaba el update de Snapchat y la compañia perdio mas de mil millones en acciones... normal,2018-02-23 15:52:48,0,1,0.087,0.913,0.0,-0.296
@ Snapchat pls make new hair pic.twitter.com/KuMwxXFPwJ,2018-02-23 15:52:48,0,0,0.0,0.794,0.206,0.0772
https://www.forbes.com/sites/meganhills1/2018/02/23/snapchat-stock-value/#52a35b40e457 … and just like that... I think the original idea for the update was to make more money since it was so ad-centric... well that really backfired. # snapchat # COMS490S18,2018-02-23 15:52:48,1,3,0.0,0.777,0.223,0.7334
"if you’re ever having a bad day, think about how shitty the guy who came up with the snapchat update feels",2018-02-23 15:52:48,0,2,0.283,0.717,0.0,-0.7964
the new snapchat update is so fcking confusing??,2018-02-23 15:52:47,0,1,0.266,0.734,0.0,-0.3691
